26	38940
26	38940
26	38993
26	39002
26	39659
26	39862
26	39928
26	39936
26	39947
26	39959
26	40004
26	40013
26	40024
26	40027
26	40032
27	6557
27	9293
27	38956
28	34145
28	40028
28	40033
29	5609
29	38940
29	38992
30	5760
30	38956
30	40029
32	3604
32	38881
32	40021
33	40034
35	6763
36	44
36	53
36	110
36	119
36	132
36	297
36	338
36	961
36	1143
36	1885
36	2210
36	2900
36	3838
36	3922
36	4050
36	4076
36	4155
36	4163
36	4799
36	4931
36	4939
36	5612
36	5746
36	5758
36	5804
36	6369
36	7407
36	9278
36	26490
36	26490
36	28772
36	28843
36	28999
36	29001
36	29003
36	29005
36	29006
36	30531
36	30550
36	30562
36	30563
36	30565
36	30566
36	30567
36	30569
36	30569
36	30571
36	30571
36	30572
36	30572
36	30573
36	30573
36	30574
36	30574
36	33678
36	35126
36	38089
36	38357
36	38876
36	38886
36	38912
36	38922
36	38940
36	38940
36	38955
36	38958
36	39659
36	39933
36	39936
36	39940
36	39946
36	39948
36	39985
36	40004
36	40026
36	40036
37	5744
37	33646
37	38940
38	28801
38	33626
38	33670
39	5772
39	33670
39	38988
40	38877
40	40035
41	38973
42	5740
42	6129
42	30560
42	40040
44	5823
44	38942
45	38881
45	38942
45	38967
45	38967
45	39939
45	40039
46	44
46	57
46	147
46	152
46	550
46	961
46	981
46	1065
46	1402
46	1715
46	3060
46	3153
46	3430
46	3430
46	3603
46	3951
46	4225
46	4684
46	4699
46	5214
46	5214
46	5613
46	5619
46	5738
46	5741
46	5799
46	5806
46	5994
46	6959
46	7406
46	7738
46	9703
46	18868
46	19092
46	27601
46	29019
46	30531
46	30533
46	30550
46	30558
46	30559
46	30561
46	30561
46	30561
46	30570
46	30570
46	30572
46	30573
46	30574
46	33039
46	37004
46	38882
46	38912
46	38940
46	38988
46	38992
46	39002
46	39658
46	39742
46	39848
46	39929
46	39930
46	39933
46	39934
46	39934
46	39951
46	39952
46	39953
46	39963
46	39963
46	40004
46	40004
46	40014
46	40029
46	40040
47	3298
47	5796
47	9849
47	38894
47	40030
48	5753
49	5759
49	5794
49	5814
50	40041
53	38886
53	38912
53	38967
54	960
54	5744
54	38886
54	40025
54	40046
55	5756
55	5826
55	7101
55	40044
55	40045
55	40050
56	14
56	79
56	79
56	112
56	168
56	264
56	335
56	866
56	961
56	2164
56	2689
56	3298
56	3653
56	3819
56	4169
56	5225
56	5460
56	5637
56	5637
56	5637
56	5740
56	5751
56	5760
56	5764
56	5764
56	5791
56	5794
56	5796
56	5805
56	5807
56	5811
56	5825
56	5994
56	5994
56	5994
56	7101
56	7195
56	7406
56	7851
56	7960
56	9297
56	29003
56	29010
56	30531
56	30531
56	30550
56	30558
56	30558
56	30559
56	30559
56	30559
56	30559
56	30559
56	30561
56	30569
56	30569
56	30570
56	30570
56	30570
56	33039
56	33996
56	36125
56	38912
56	38940
56	38940
56	38963
56	39659
56	39659
56	39927
56	39934
56	39934
56	39945
56	39949
56	39960
56	40019
56	40029
56	40042
56	40044
56	40045
57	40052
58	5825
58	38956
58	40043
59	38955
60	5755
60	33670
60	39939
61	33670
61	38912
61	38940
61	40061
62	39947
62	40061
63	3431
63	40048
63	40050
64	3430
64	5764
64	34176
64	40062
66	53
66	119
66	335
66	959
66	1068
66	3394
66	3629
66	3838
66	4684
66	4830
66	5157
66	5550
66	5612
66	5619
66	5738
66	5772
66	5794
66	5994
66	6620
66	6922
66	6928
66	7195
66	7701
66	7807
66	7960
66	29004
66	29006
66	29013
66	29031
66	30531
66	30558
66	30559
66	30565
66	30566
66	30569
66	30570
66	30570
66	30572
66	30574
66	30574
66	33685
66	35070
66	38942
66	39862
66	39933
66	39936
66	39938
66	39949
66	40004
66	40029
66	40049
66	40061
66	40061
66	40065
67	40045
67	40046
68	5765
68	38894
68	40044
68	40046
68	40051
68	40064
69	40049
69	40051
70	38940
71	24654
71	38940
71	38942
72	5817
72	30567
72	40048
73	5806
